tweet,label 
"اللهم أعنا على ذكرك وشكرك وحسن عباتك
",0
"يارب ساعدني وقويني وساعدني أخد حبيبي
",0
"اللهم قونا على نفوسنا الضعيفة
",0
"والله هذا الى حصل معانا ومع ناس كثيرة بدل حب الحرام بحب الحلال يبدل الله كيانك
",0
"يارب عوضنا خير مما أخذ منا
",0
"من يتوكل على الله فهو حسبه
",0
"صحيح كل هالشغلة بس قرار وبظن كلنا قادرين نآخدة اذا استعنا وتوكلنا ع الله
",0
"يارب قويني
",0
"أنا فعلا قررت وأخدت القرار ده وحاسة براحة وسعادة كبيرة أوي بقربي من ربنا بجد الحمد لله
",0
"يا الله كلامك بلسم
",0
"يارب احمينا من شرور انفسنا وسىئات اعمالنا
",0
"نعم فالنجعل حب الله هو الغايه وربنايسامح كل تائب
",0
"استعينوا بالله يا مسلمين
",0
"الله أكرم ألآكرمين اللهم أعنا على أنفسنا واللهم أرضى عنك يارب العالمين
",0
"اخذت القرار لكن برجع تانى وخايفه اموت وانا بغضب ربنا سبحانه وتعالى مع انى انا حسه انى قلبى مليان وعامر بنور الله اعمل ايه اجوك انصحنى
",0
"النية دايما بتكون موجودة وربنا المعين
",0
"ربنا يكتر من امثالك يا مصطفى
",0
"سأترك حبك ليس كرها فيك ولكن لكثرة الشركاء فية
",0
"ارجوك يا استاذنا الفاضل ادعيلي بالنجاح في مسابقة المجستير العام القادم والشفاء بارك الله فيك
",0
"من ترك شيئا لله عوضه الله نورا وايمانا في قلبه
",0
"ربنا يصلح حالنا جميعا
",0
"من ترك شيئا لله عوضه الله خيرا منه
",0
"ﺻﻠـﻲ ﻋﻠﺸـﺎﻥ ﻏﻴﺮﻙ ﻧﻔﺴـﻪ ﻳﻘـﻮﻡ ﻣﻦ ﻗﺒﺮﻩ ﻳﺼﻠـﻲ  
",0
"يارب كرهنى وابعدنى فيما يغضبك
",0
"بطلت كتير وكل ما ابطل والتزم مع ربنا برجع تاني وكل اما ارجع ارجع اكتر من الاول
",0
"اللهم أبعد عنى شهوات الدنيا وقربنى منك وأغفر لى ولكل المومنين
",0
"ربنا لتزغ قلوبنا بعد إذ هديتنا
",0
"المهم الدعاء في السجود حتى تغسل عينيك الدموع
",0
"اللهم انى استغفرك واتوب اليك
",0
"يا رب تقوينا على طاعتك
",0
"ادعي من الله ان يقوني علي طاعته
",0
"يا ارحم الراحمين يا الله
",0
"لا يغير الله ما بقوم حتى يغيروا ما بانفسهم
",0
"اللهم أعنا على تقواك
",0
"يارب ثبتنا بعد اخذ القرار لان هو ده الاهم و الاصعب
",0
"حقيقى لازم نجمد قلبنا عن اى حاجة غلط
",0
"وانا من الناس اللي فعلا محتاجين يحاسبوا نفسهم ويصلحو من نفسهم لاننا عارفين انه لا ملجأ لنا الا لله
",0
"انا اخدت قرار وبعدت عن معصيه لله وقدرت وربي وفقني
",0
"عجل يا الله
",0
"اللهم قوِّ إيماننا لنكون أصحاب عزيمة و قرار 
",0
"يارب اهدنا وقوى عزيمتا الى ما تحب وترضى
",0
"يارب اعني على هذا القرار
",0
"يا رب ما لنا سواك
",0
"فعلا والله هو القرار والثبات عليه
",0
"يارب يقوينا جميعا على طاعته وحسن عبادته 
",0
"الله المستعان
",0
"اعنا يا ربنا
",0
"يارب أنت المستعان فأعنا واهدنا يارب الكون أجمع استجب
",0
"اللهم اهدنا لكل عمل يقربنا اللى حبك
",0
"ربك دايما جنبك لو ناديتوا ها تلاقه
",0
"والله الواحد بيدعي كثيرا ان ربنا يجعلنا في طريق مستقيم
",0
"يا مقلب القلوب والابصار ثبت قلبى على دينك
",0
",انت جيت في وقتك والله
",0
"جميله اوى اوى اوى يارب الكل يحس معنى الكلام ده
",0
"إنه دين يسر وليس بدين عسر
",0
"يارب ناخذ القرار الصح
",0
"اذا استعنت بالله وتوكلت عليه ونيتك كانت صادقة ..سوف يقف الله بجوارك...ولن يخزلك ابدا ..♥احبك ربى 
",0
"والله قررات من دلواتى يا مصطفى بس انا عاز رايك فى حاجات كتير 
",0
"كلام رائع وفي وقته وربنا قادر علي كل شئ
",0
"لا تقنتوا من رحمه الله فهي وسعت كل شيء مهما عصينا فلنا رب كبير رحيم ورحمن
",0
"خت قرار كتير وبرجع تاني بحاول اتغير ومش عرفة
",0
"قولى يارب .. ثم توكلى عليه انه نعم المولى و نعم الوكيل.و احتسبى عنده ما تظنين انك لا تقدرين عليه 
",0
"قول يا رب وخد قرار 
",0
"يا رب اعني ع إتخاذ القرار
",0
"ستجد مساعدة الله وعونه لك عندما تكن النية صادقة
",0
"احبك ربي 
",0
"اللهم اهدنا الى صراطتك المستقيم
",0
"أكيد جزاك الله خيرا
",0
"وعجلت اليك ربي لترضى
",0
"مفيش اكرم ولا ارحم من ربنا
",0
"يارب تهدينا إلي الصراط المستقيم
",0
"ربنا يعنا علي كل شيء
",0
"يااااارب إغفر لي ذنبي وأرزقني حبك .هوربنا ممكن يكره حد لو فضل يكرر ذنبه بعد الإستغفار
",0
"اللهم إني اعود بك من الذنوب التي تزيل نعمتك وتحول عافيتك وتحبس رزقك وتعجل بغضبك
",0
"يارب كون معاي .وإنو من ترك شيئآ لله عوضه الله خيرآ منها في الدنيا قبل الآخره جربو وحتشوفوا بعينكم إللي حيحصل
",0
"اجمل حاجه في الحياه كلها اننا نرضي ربنا وبس مش كتير والله علي ربنا بالعكس ده ولا حاجه في نعمته علينا كفايه اننا مسلمين بس الحمد لله 
",0
"جزاك الله خيرا ياأستاذ مصطفى على ماتبثه في انفسنا ربنا يكثر من أمثالك
",0
"اللهم تب علينا انك التواب الرحيم
",0
"يا رب قويني علي نفسي
",0
"وعلي الله قصد السبيل
",0
"ربنا يقدرنى ويعفو عنى
",0
"اللهم أرزقنا فعل الخيرات وترك المنكرات
",0
"ياااااارب اعنا على عدم معصيتك
",0
"والله نفسى بس الواحد بيجى علية فترات ينسى يعمل اية بجد
",0
"وبشر الصابرين
",0
"اسل الله ان يستجيب دعائكم
",0
"فاهجر تجد عوضا عما تفارقه
",0
"اميره ممكن اضافه لو سمحتي
",0
"ونعم بالله من أختار قرب الله فما خاب ابدآآآآ الله على دى راحه وده شعور الحمد لل
",0
"يارب ارزق العزيمة لاتخاذ القرار ويا رب اخلفنا خيرا منه
",0
"يارب اوقف جنبي وقدرني
",0
"ربك دايما جنبك لو نديته هتلاقيه 
",0
"يارب طهر قلوبنا
",0
"يا رب قدرنى
",0
"ربنا يسهل
",0
"ونعمه بالله
",0
"يارب اعنا علي ترك المعاصي ماحيينا
",0
"ونعم بالله العلي العظيم
",0
"اكيد طبعا حب ربنا احسن من حب اي حد وانا فعلا عملت كدا
",0
"اللهم اعصمنا م معصيتك
",0
"الله على الكلام  يا رب أعينا
",0
"تركنا كل شئ من اجل رضا الله اللهم ارضى عنا
",0
"يارب وانت إدعيلي
",0
"لأن بالفعل في شي
",0
"ياااارب قربني إليك وأقترب لي أكثر
",0
"روشتة علاج لأخطر الإسقام بارك الله في كاتبها
",0
"يارب اهدينا للصواب
",0
"اللهم اهدنا فيمن هديت وعافنا فيمن عافيت
",0
"رائع ولاجمل ♥حب ربنا
",0
"ربنا يعيننا علي نفسنا
",0
"ركز في الإجابه وقول يارب وخد قرار 
",0
"من ترك شيءا لله عوضه الله خيرا منه
",0
"اللهم لا تجعل لحب الدنيا سلطانا على قلبي بل اجعل حبك في قلبي سلطانا
",0
"ان شاء الله ربنا يعينا على فعل الطاعات
",0
"اللهم معنا علي طاعتك ورضاك وقوي عذامئنا ""
",0
"اللهم انزع من قلوبنا مالا يرضيك
",0
"ربنايقويك اتشجعي وخوذي قرار وخلي الصحبة الصلحة جنبيك
",0
"يارب توب علينا وساعدنا نتوب وبصرنا بعيوبنا لان ساعات كتير بننسه
",0
"ربنايحفظك ياشيخ
",0
"رضيت بالله ربا وبالاسلام دينا وبمحمد صلى الله عليه وسلم نبيا ورسولا
",0
"ربنا يثبته
",0
"اللهم انصر الإسلام وأعز المسلمين
",0
"وعجلت اليك ربي لترضي ,, احُبك ربي
",0
"الحمد لله على نعمة الاسلام وكفى يها نعمة
",0
"الله يثبته يا رب ويثبتنا احنا كمان 
",0
"ربنا يستر واخلاق المتاسلمين لا ترجعه مرة اخرى
",0
